soundtrack_id,film_id,track_title,composer_name,performer_name,is_main_theme,music_genres,vocal_presence,cultural_instrument_usage,diegetic,track_emotional_intensity,scene_usage_type,award_won
1312,438,Die Hard Theme,Michael Kamen,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1313,438,Johnny Comes Marching Home,Michael Kamen,,FALSE,orchestral|military,FALSE,FALSE,FALSE,0.9,other,FALSE
1314,438,End Titles,Michael Kamen,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1315,439,The Nun Theme,Abel Korzeniowski,,TRUE,orchestral|choral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1316,439,Valak Appears,Abel Korzeniowski,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1317,439,End Credits,Abel Korzeniowski,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1318,440,Shazam Theme,Benjamin Wallfisch,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1319,440,Chosen One,Benjamin Wallfisch,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1320,440,End Credits,Benjamin Wallfisch,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1321,441,Jurassic Park III Theme,Don Davis,,TRUE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
1322,441,Isla Sorna Theme,Don Davis,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1323,441,End Credits,Don Davis,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1324,442,Terminator Salvation Theme,Danny Elfman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1325,442,Salvation,Danny Elfman,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1326,442,End Credits,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1327,443,True Lies Theme,Brad Fiedel,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1328,443,Tango of Lies,Brad Fiedel,,FALSE,orchestral|romantic,FALSE,FALSE,TRUE,0.9,love,FALSE
1329,443,End Titles,Brad Fiedel,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1330,444,Notting Hill Theme, Trevor Jones,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1331,444,When You Say Nothing at All,Paul Overstreet & Don Schlitz,Ronan Keating,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.95,love,FALSE
1332,444,She,Charles Aznavour,Elvis Costello,FALSE,pop|romantic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1333,445,The Time of Your Life,Randy Newman,Randy Newman,TRUE,pop|orchestral,TRUE,FALSE,TRUE,0.9,intro,FALSE
1334,445,A Bug’s Life Suite,Randy Newman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,other,FALSE
1335,445,End Credits,Randy Newman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1336,446,Oceans Twelve Theme,David Holmes,,TRUE,jazz|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1337,446,The Amsterdam Suite,David Holmes,,FALSE,jazz|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1338,446,End Titles,David Holmes,,FALSE,jazz|electronic,FALSE,FALSE,FALSE,0.85,credits,FALSE
1339,447,The Chipmunk Song,Ross Bagdasarian,Alvin and the Chipmunks,TRUE,pop|comedy,TRUE,FALSE,TRUE,0.9,intro,FALSE
1340,447,Only You (And You Alone),Ross Bagdasarian,Alvin and the Chipmunks,FALSE,pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1341,447,End Credits,Ross Bagdasarian,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1342,448,Planet of the Apes Theme,Danny Elfman,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1343,448,Rule the Planet,Danny Elfman,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,battle,FALSE
1344,448,End Titles,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1345,449,Hangover Theme,Christophe Beck,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1346,449,Return to Vegas,Christophe Beck,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,other,FALSE
1347,449,End Credits,Christophe Beck,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1348,450,The World Is Not Enough Theme,David Arnold,Garbage,TRUE,orchestral|pop,TRUE,FALSE,FALSE,0.95,intro,FALSE
1349,450,Come in 007,David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1350,450,End Titles,David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1351,426,Freed,Danny Elfman,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1352,426,Ana & Christian,Danny Elfman,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
1353,426,End Titles,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1354,427,Oscar’s Big Break,Hans Zimmer,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,other,FALSE
1355,427,Southside Reef,Hans Zimmer,,TRUE,orchestral|jazz,FALSE,FALSE,FALSE,0.9,intro,FALSE
1356,427,Closing Time at the Whale Wash,Hans Zimmer,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,credits,FALSE
1357,428,Captain America Main Titles,Alan Silvestri,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.95,intro,FALSE
1358,428,Farewell to Bucky,Alan Silvestri,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,other,FALSE
1359,428,Star Spangled Man (Instrumental),Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,TRUE,0.85,other,FALSE
1360,429,Main Title,Graeme Revell,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,intro,FALSE
1361,429,There’s Something About Mary,Jonathan Richman,Jonathan Richman,FALSE,folk|pop,TRUE,FALSE,TRUE,0.85,other,FALSE
1362,429,End Titles,Graeme Revell,,FALSE,orchestral,FALSE,FALSE,FALSE,0.8,credits,FALSE
1363,430,Marion’s Theme,John Williams,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,love,FALSE
1364,430,The Basket Game,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1365,430,Desert Chase,John Williams,,TRUE,orchestral,FALSE,FALSE,FALSE,0.95,battle,TRUE
1366,431,Lyra,Alexandre Desplat,,TRUE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1367,431,Iorek’s Victory,Alexandre Desplat,,FALSE,orchestral|fantasy,FALSE,FALSE,FALSE,0.9,battle,FALSE
1368,431,The Golden Compass End Titles,Alexandre Desplat,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1369,432,Sugar Storm,Trent Reznor & Atticus Ross,,FALSE,ambient|electronic,FALSE,FALSE,FALSE,0.85,transition,TRUE
1370,432,What Have We Done?,Trent Reznor & Atticus Ross,,TRUE,ambient|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1371,432,"Technically, Missing","Trent Reznor & Atticus Ross","",FALSE,"ambient|electronic",FALSE,FALSE,FALSE,0.9,"other",FALSE
1372,433,Live Die Repeat,Christophe Beck,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1373,433,Angel of Verdun,Christophe Beck,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1374,433,No Courage Without Fear,Christophe Beck,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.85,credits,FALSE
1375,434,He Is Dave,Lorne Balfe,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1376,434,Antarctica or Bust,Lorne Balfe,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1377,434,North Wind HQ,Lorne Balfe,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,transition,FALSE
1378,435,Date Doctor,George Fenton,,TRUE,jazz|romantic,FALSE,FALSE,FALSE,0.85,intro,FALSE
1379,435,NYC Getaway,George Fenton,,FALSE,jazz|pop,FALSE,FALSE,FALSE,0.85,other,FALSE
1380,435,End Credits,George Fenton,,FALSE,jazz|orchestral,FALSE,FALSE,FALSE,0.8,credits,FALSE
1381,436,"Sinners Overture","","",TRUE,"orchestral|ambient",FALSE,FALSE,FALSE,0.85,"intro",FALSE
1382,436,Crossroads,,,FALSE,ambient|electronic,FALSE,FALSE,FALSE,0.85,other,FALSE
1383,436,Finale,,,FALSE,orchestral,FALSE,FALSE,FALSE,0.8,credits,FALSE
1384,437,Rainy Night in Tallinn,Ludwig Göransson,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,TRUE
1385,437,Freeport,Ludwig Göransson,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1386,437,Trucks in Place,Ludwig Göransson,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.85,transition,FALSE
1387,438,Bank Job,Michael Kamen,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1388,438,Subway Chase,Michael Kamen,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.9,battle,FALSE
1389,438,Main Title,Michael Kamen,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1390,439,Sancta Maria,Abel Korzeniowski,,TRUE,orchestral|choral,FALSE,FALSE,FALSE,0.95,intro,FALSE
1391,439,Abbey of St. Carta,Abel Korzeniowski,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1392,439,The Nun End Credits,Abel Korzeniowski,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1393,440,"The Consul of Wizards? No,Shazam! (Suite)",Benjamin Wallfisch,,TRUE,orchestral|heroic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1394,440,Play Time,Benjamin Wallfisch,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1395,440,Sivana Unleashed,Benjamin Wallfisch,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,battle,FALSE
1396,441,The Raptor Room,Don Davis,,FALSE,orchestral,FALSE,FALSE,FALSE,0.9,other,FALSE
1397,441,Alan for Breakfast,Don Davis,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1398,441,Main Title,Don Davis,,TRUE,orchestral,FALSE,FALSE,FALSE,0.9,intro,FALSE
1399,442,Opening,Dan Elfman,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1400,442,The Harvester Returns,Danny Elfman,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1401,442,Finale,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1402,443,Harry Makes His Move,Brad Fiedel,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1403,443,Tango at the Party,Brad Fiedel,,FALSE,orchestral|romantic,FALSE,FALSE,TRUE,0.9,love,FALSE
1404,443,Main Title,Brad Fiedel,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1405,444,Notting Hill (Theme),Trevor Jones,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1406,444,Ain’t No Sunshine,Bill Withers,Bill Withers,FALSE,soul|pop,TRUE,FALSE,TRUE,0.9,other,FALSE
1407,444,End Titles,Trevor Jones,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1408,445,Flik’s Machine,Randy Newman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1409,445,Circus Bugs,Randy Newman,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1410,445,Main Title,Randy Newman,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1411,446,7/29/04 The Day Of,David Holmes,,FALSE,jazz|electronic,FALSE,FALSE,FALSE,0.85,other,FALSE
1412,446,Kassovitz Hotel,David Holmes,,FALSE,jazz|ambient,FALSE,FALSE,FALSE,0.85,other,FALSE
1413,446,O12 Reprise,David Holmes,,TRUE,jazz|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1414,447,Main Title,Christopher Lennertz,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1415,447,Chipmunk Chaos,Christopher Lennertz,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1416,447,End Credits,Christopher Lennertz,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1417,448,The Hunt,Danny Elfman,,FALSE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,battle,FALSE
1418,448,Main Title,Danny Elfman,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1419,448,Finale,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1420,449,Main Title,Christophe Beck,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1421,449,Back to Vegas,Christophe Beck,,FALSE,orchestral|rock,FALSE,FALSE,FALSE,0.85,other,FALSE
1422,449,Finale,Christophe Beck,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1423,450,Gun Barrel / Istanbul,David Arnold,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.95,intro,FALSE
1424,450,Pipeline,David Arnold,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1425,450,The World Is Not Enough (Reprise),David Arnold,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1426,476,Murder on the Orient Express Theme,Patrick Doyle,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1427,476,Justice,P. Doyle,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1428,476,End Credits,P. Doyle,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1429,477,Who Framed Roger Rabbit Theme,Alan Silvestri,,TRUE,orchestral|jazz,FALSE,FALSE,FALSE,0.9,intro,FALSE
1430,477,The Gag Factory,Alan Silvestri,,FALSE,orchestral|jazz,FALSE,FALSE,FALSE,0.85,other,FALSE
1431,477,End Titles,Alan Silvestri,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1432,478,Let It Grow,John Powell,Esthero,TRUE,pop|electronic,TRUE,FALSE,FALSE,0.95,credits,FALSE
1433,478,Thneedville,John Powell,Rob Riggle,FALSE,pop|comedy,TRUE,FALSE,TRUE,0.9,other,FALSE
1434,478,This Is the Place,John Powell,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,intro,FALSE
1435,479,Alien: Romulus Theme,Benjamin Wallfisch,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1436,479,Infestation,Benjamin Wallfisch,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1437,479,End Suite,Benjamin Wallfisch,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1438,480,Hannibal Theme,Hans Zimmer,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1439,480,Vide Cor Meum,Hans Zimmer,Danielle de Niese & Bruno Lazzaretti,FALSE,romantic|opera,TRUE,TRUE,FALSE,0.95,love,TRUE
1440,480,End Titles,Hans Zimmer,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1441,481,It Ends With Us Theme,Rob Simonsen,,TRUE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1442,481,Atlas Heart,Rob Simonsen,Florence Welch,FALSE,romantic|pop,TRUE,FALSE,FALSE,0.95,love,FALSE
1443,481,End Credits,Rob Simonsen,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1444,482,Deep Impact Theme,James Horner,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1445,482,Goodbye and Godspeed,James Horner,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,funeral,FALSE
1446,482,The Wedding,James Horner,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.85,love,FALSE
1447,483,Vacation Time,Mark Mothersbaugh,Alvin and the Chipmunks,TRUE,pop|comedy,TRUE,FALSE,TRUE,0.9,intro,FALSE
1448,483,We Have Arrived,Mark Mothersbaugh,The Chipettes,FALSE,pop|dance,TRUE,FALSE,TRUE,0.9,other,FALSE
1449,483,Chipwrecked Finale,Mark Mothersbaugh,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,credits,FALSE
1450,484,"I, Robot Theme",Marco Beltrami,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1451,484,The NS-5s,Marco Beltrami,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1452,484,End Credits,Marco Beltrami,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1453,485,The Smurfs 2 Theme,Heitor Pereira,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1454,485,Ooh La La,Heitor Pereira,Britney Spears,FALSE,pop|dance,TRUE,FALSE,FALSE,0.95,credits,FALSE
1455,485,End Suite,Heitor Pereira,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1456,486,The Maze Runner Theme,John Paesano,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,intro,FALSE
1457,486,Escape the Maze,John Paesano,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1458,486,End Credits,John Paesano,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1459,487,The Hanging Tree,James Newton Howard,Jennifer Lawrence,TRUE,folk|orchestral,TRUE,TRUE,FALSE,0.95,other,FALSE
1460,487,Songbird,James Newton Howard,,FALSE,orchestral|romantic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1461,487,End Suite,James Newton Howard,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1462,488,"You’re a Mean One, Mr. Grinch",James Horner,Thurl Ravenscroft,TRUE,jazz|pop,TRUE,FALSE,TRUE,0.95,other,FALSE
1463,488,Christmas,James Horner,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1464,488,End Titles,James Horner,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1465,489,Rush Hour 2 Theme,Lalo Schifrin,,TRUE,orchestral|jazz,FALSE,FALSE,FALSE,0.9,intro,FALSE
1466,489,Disco Time,Lalo Schifrin,,FALSE,jazz|pop,FALSE,FALSE,TRUE,0.9,other,FALSE
1467,489,End Titles,Lalo Schifrin,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1468,490,Colors of the Wind,Alan Menken,Vanessa Williams,TRUE,orchestral|ethnic|pop,TRUE,TRUE,FALSE,0.95,credits,TRUE
1469,490,Steady as the Beating Drum,Alan Menken,Chorus,FALSE,orchestral|ethnic,TRUE,TRUE,TRUE,0.9,intro,FALSE
1470,490,Listen with Your Heart,Alan Menken,Chorus,FALSE,orchestral|ethnic,TRUE,TRUE,FALSE,0.9,other,FALSE
1471,491,The Place Where Lost Things Go,Marc Shaiman,Emily Blunt,TRUE,orchestral|romantic,TRUE,FALSE,FALSE,0.95,other,FALSE
1472,491,Trip a Little Light Fantastic,Marc Shaiman,Lin-Manuel Miranda & Cast,FALSE,pop|musical,TRUE,FALSE,TRUE,0.9,other,FALSE
1473,491,Nowhere to Go But Up,Marc Shaiman,Full Cast,FALSE,pop|musical,TRUE,FALSE,TRUE,0.9,credits,FALSE
1474,492,xXx Theme,Brian Tyler,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1475,492,The Return of Xander Cage,Brian Tyler,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
1476,492,End Credits,Brian Tyler,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1477,493,Over the Hedge Theme,Rupert Gregson-Williams,,TRUE,orchestral|comedy,FALSE,FALSE,FALSE,0.9,intro,FALSE
1478,493,Family of Thieves,Rupert Gregson-Williams,,FALSE,orchestral|comedy,FALSE,FALSE,FALSE,0.85,other,FALSE
1479,493,End Credits,Rupert Gregson-Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1480,494,Can’t Stop the Feeling!,Justin Timberlake,Justin Timberlake,TRUE,pop|dance,TRUE,FALSE,FALSE,0.95,other,TRUE
1481,494,Get Back Up Again,Justin Timberlake,Anna Kendrick,FALSE,pop|dance,TRUE,FALSE,FALSE,0.9,other,FALSE
1482,494,Hair Up,Justin Timberlake,Gwen Stefani & Ron Funches,FALSE,pop|dance,TRUE,FALSE,FALSE,0.9,credits,FALSE
1483,495,Now You See Me Theme,Brian Tyler,,TRUE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,intro,FALSE
1484,495,The Four Horsemen,Brian Tyler,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,other,FALSE
1485,495,End Credits,Brian Tyler,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1486,496,Wanted Main Titles,Danny Elfman,,TRUE,orchestral|rock,FALSE,FALSE,FALSE,0.9,intro,FALSE
1487,496,The Little Things,Danny Elfman,,FALSE,rock,TRUE,FALSE,FALSE,0.9,other,FALSE
1488,496,End Credits,Danny Elfman,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1489,497,Monster Hunt Theme,Christopher Young,,TRUE,orchestral|ethnic,FALSE,TRUE,FALSE,0.9,intro,FALSE
1490,497,Baby Monster Dance,Christopher Young,,FALSE,orchestral|comedy,FALSE,TRUE,FALSE,0.85,other,FALSE
1491,497,End Suite,Christopher Young,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1492,498,Close Encounters Theme,John Williams,,TRUE,orchestral|ambient,FALSE,FALSE,FALSE,0.95,intro,TRUE
1493,498,Five-Tone Communication,John Williams,,FALSE,orchestral|ambient,FALSE,FALSE,FALSE,0.9,other,FALSE
1494,498,End Titles,John Williams,,FALSE,orchestral,FALSE,FALSE,FALSE,0.85,credits,FALSE
1495,499,True Love’s Kiss,Alan Menken,Amy Adams & James Marsden,TRUE,orchestral|pop,TRUE,FALSE,TRUE,0.95,intro,FALSE
1496,499,That’s How You Know,Alan Menken,Amy Adams,FALSE,pop|musical,TRUE,FALSE,TRUE,0.9,other,TRUE
1497,499,Happy Working Song,Alan Menken,Amy Adams,FALSE,pop|musical,TRUE,FALSE,TRUE,0.9,other,FALSE
1498,500,Tomorrow Never Dies Theme,David Arnold,Sheryl Crow,TRUE,pop|orchestral,TRUE,FALSE,FALSE,0.95,intro,FALSE
1499,500,Surrender,David Arnold,k.d. lang,FALSE,pop|orchestral,TRUE,FALSE,FALSE,0.9,credits,FALSE
1500,500,White Knight,David Arnold,,FALSE,orchestral|electronic,FALSE,FALSE,FALSE,0.9,battle,FALSE
