char_id,film_id,billing_order,char_name,actor_name,char_gender,char_fate,hero_or_villain,personality_traits,is_protagonist,screen_time_ratio,role_type,performance_type
1472,301,1,Lightning McQueen,Owen Wilson,M,alive,hero,arrogant|ambitious|redeemed,TRUE,0.35,lead,Voice
1473,301,2,Mater,Larry the Cable Guy,M,alive,hero|neutral,loyal|funny|kind,FALSE,0.25,supporting,Voice
1474,301,3,Sally Carrera,Bonnie Hunt,F,alive,hero|neutral,intelligent|caring|independent,FALSE,0.20,supporting,Voice
1475,301,4,Doc Hudson,Paul Newman,M,dead,hero|neutral,wise|strict|mentor,FALSE,0.20,supporting,Voice
1476,301,5,Chick Hicks,Michael Keaton,M,alive,villain,arrogant|competitive|ruthless,FALSE,0.15,villain,Voice
1477,302,1,Lucius Verus,Paul Mescal,M,alive,hero,brave|vengeful|honorable,TRUE,0.35,lead,LiveAction
1478,302,2,Emperor Caracalla,Joseph Quinn,M,alive,villain,cruel|ambitious|ruthless,FALSE,0.25,villain,LiveAction
1479,302,3,Marcus Acacius,Pedro Pascal,M,alive,hero|neutral,strong|pragmatic|loyal,FALSE,0.25,supporting,LiveAction
1480,302,4,Lucilla,Connie Nielsen,F,alive,hero|neutral,wise|compassionate|strategic,FALSE,0.15,supporting,LiveAction
1481,303,1,Dugu Yue,Shen Teng,M,alive,hero,lonely|brave|funny,TRUE,0.40,lead,LiveAction
1482,303,2,Ma Lanxing,Ma Li,F,alive,hero|neutral,intelligent|determined|caring,FALSE,0.30,supporting,LiveAction
1483,303,3,Kingsley the Kangaroo,,M,alive,hero|neutral,loyal|playful|innocent,FALSE,0.15,supporting,MotionCapture
1484,303,4,Earth Commander,,M,alive,hero|neutral,stern|strategic|calm,FALSE,0.10,supporting,LiveAction
1485,304,1,Logan / Wolverine,Hugh Jackman,M,alive,hero,brave|loyal|conflicted,TRUE,0.30,lead,LiveAction
1486,304,2,Jean Grey / Phoenix,Famke Janssen,F,dead,villain,unstable|powerful|tragic,FALSE,0.25,villain,LiveAction
1487,304,3,Charles Xavier,Patrick Stewart,M,alive,hero|neutral,wise|empathetic|leader,FALSE,0.20,supporting,LiveAction
1488,304,4,Erik Lehnsherr / Magneto,Ian McKellen,M,alive,villain,determined|intelligent|radical,FALSE,0.20,villain,LiveAction
1489,304,5,Storm,Halle Berry,F,alive,hero|neutral,brave|loyal|strong,FALSE,0.15,supporting,LiveAction
1490,305,1,Ethan Hunt,Tom Cruise,M,alive,hero,resourceful|brave|disciplined,TRUE,0.40,lead,LiveAction
1491,305,2,Jim Phelps,Jon Voight,M,dead,villain,manipulative|deceptive|experienced,FALSE,0.25,villain,LiveAction
1492,305,3,Claire Phelps,Emmanuelle Béart,F,dead,villain,deceptive|seductive|intelligent,FALSE,0.20,villain,LiveAction
1493,305,4,Luther Stickell,Ving Rhames,M,alive,hero|neutral,loyal|skilled|calm,FALSE,0.15,supporting,LiveAction
1494,306,1,Lucy,Scarlett Johansson,F,alive,hero,intelligent|determined|powerful,TRUE,0.45,lead,LiveAction
1495,306,2,Professor Norman,Morgan Freeman,M,alive,hero|neutral,wise|analytical|curious,FALSE,0.25,supporting,LiveAction
1496,306,3,Mr. Jang,Choi Min-sik,M,dead,villain,ruthless|greedy|violent,FALSE,0.20,villain,LiveAction
1497,306,4,Pierre Del Rio,Amr Waked,M,alive,hero|neutral,helpful|brave|loyal,FALSE,0.10,supporting,LiveAction
1498,307,1,Ben Gates,Nicolas Cage,M,alive,hero,intelligent|curious|determined,TRUE,0.35,lead,LiveAction
1499,307,2,Abigail Chase,Diane Kruger,F,alive,hero|neutral,smart|brave|loyal,FALSE,0.25,supporting,LiveAction
1500,307,3,Riley Poole,Justin Bartha,M,alive,hero|neutral,funny|resourceful|loyal,FALSE,0.20,supporting,LiveAction
1501,307,4,Mitch Wilkinson,Ed Harris,M,dead,villain,vengeful|proud|ruthless,FALSE,0.20,villain,LiveAction
1502,308,1,Nathan Algren,Tom Cruise,M,alive,hero,conflicted|honorable|disciplined,TRUE,0.35,lead,LiveAction
1503,308,2,Katsumoto,Ken Watanabe,M,dead,hero|neutral,wise|brave|noble,FALSE,0.30,lead,LiveAction
1504,308,3,Taka,Koyuki,F,alive,hero|neutral,compassionate|strong|quiet,FALSE,0.15,supporting,LiveAction
1505,308,4,Omura,Masato Harada,M,alive,villain,corrupt|ambitious|cowardly,FALSE,0.20,villain,LiveAction
1506,309,1,Qin Feng,Liu Haoran,M,alive,hero,intelligent|logical|brave,TRUE,0.35,lead,LiveAction
1507,309,2,Tang Ren,Wang Baoqiang,M,alive,hero|neutral,funny|clever|chaotic,FALSE,0.30,lead,LiveAction
1508,309,3,Inspector Zhao,,M,alive,hero|neutral,serious|professional|methodical,FALSE,0.15,supporting,LiveAction
1509,309,4,Main Villain,,M,alive,villain,cunning|greedy|strategic,FALSE,0.20,villain,LiveAction
1510,310,1,King Leonidas,Gerard Butler,M,dead,hero,brave|honorable|disciplined,TRUE,0.35,lead,LiveAction
1511,310,2,Queen Gorgo,Lena Headey,F,alive,hero|neutral,strong|wise|loyal,FALSE,0.20,supporting,LiveAction
1512,310,3,Xerxes,Rodrigo Santoro,M,alive,villain,arrogant|powerful|manipulative,FALSE,0.25,villain,LiveAction
1513,310,4,Dilios,David Wenham,M,alive,hero|neutral,loyal|brave|narrative,FALSE,0.20,supporting,LiveAction
1514,311,1,Beetlejuice,Michael Keaton,M,alive,antihero,chaotic|sarcastic|mischievous,TRUE,0.35,lead,LiveAction
1515,311,2,Lydia Deetz,Winona Ryder,F,alive,hero|neutral,curious|gothic|kind,FALSE,0.30,lead,LiveAction
1516,311,3,Delia Deetz,Catherine O’Hara,F,alive,hero|neutral,eccentric|artistic|dramatic,FALSE,0.15,supporting,LiveAction
1517,311,4,Charles Deetz,Jeffrey Jones,M,alive,hero|neutral,anxious|caring|reserved,FALSE,0.10,supporting,LiveAction
1518,311,5,Barbara Maitland,Geena Davis,F,dead,hero|neutral,kind|gentle|helpful,FALSE,0.10,supporting,LiveAction
1519,312,1,Maximus Decimus Meridius,Russell Crowe,M,dead,hero,brave|honorable|vengeful,TRUE,0.40,lead,LiveAction
1520,312,2,Commodus,Joaquin Phoenix,M,dead,villain,jealous|cruel|ambitious,FALSE,0.30,villain,LiveAction
1521,312,3,Lucilla,Connie Nielsen,F,alive,hero|neutral,compassionate|strong|strategic,FALSE,0.20,supporting,LiveAction
1522,312,4,Proximo,Oliver Reed,M,dead,hero|neutral,wise|cynical|loyal,FALSE,0.15,supporting,LiveAction
1523,313,1,Cheng Yong,Xu Zheng,M,alive,hero,selfless|brave|clever,TRUE,0.40,lead,LiveAction
1524,313,2,Lu Yiyi,Zhou Yiwei,M,alive,hero|neutral,loyal|determined|honest,FALSE,0.25,supporting,LiveAction
1525,313,3,Pastor Liu,Wang Chuanjun,M,dead,hero|neutral,faithful|compassionate|calm,FALSE,0.20,supporting,LiveAction
1526,313,4,Huang Mao,Zhang Yu,M,dead,hero|neutral,innocent|kind|optimistic,FALSE,0.15,supporting,LiveAction
1527,314,1,Danny Ocean,George Clooney,M,alive,hero,charming|strategic|calm,TRUE,0.35,lead,LiveAction
1528,314,2,Rusty Ryan,Brad Pitt,M,alive,hero|neutral,cool|clever|loyal,FALSE,0.25,lead,LiveAction
1529,314,3,Linus Caldwell,Matt Damon,M,alive,hero|neutral,awkward|eager|skilled,FALSE,0.15,supporting,LiveAction
1530,314,4,Tess Ocean,Julia Roberts,F,alive,hero|neutral,intelligent|strong|elegant,FALSE,0.10,supporting,LiveAction
1531,314,5,Terry Benedict,Andy García,M,alive,villain,greedy|calculating|arrogant,FALSE,0.20,villain,LiveAction
1532,315,1,Django Freeman,Jamie Foxx,M,alive,hero,determined|brave|loyal,TRUE,0.35,lead,LiveAction
1533,315,2,Dr. King Schultz,Christoph Waltz,M,dead,hero|neutral,intelligent|polite|moral,FALSE,0.30,supporting,LiveAction
1534,315,3,Calvin Candie,Leonardo DiCaprio,M,dead,villain,cruel|manipulative|sadistic,FALSE,0.25,villain,LiveAction
1535,315,4,Broomhilda von Shaft,Kerry Washington,F,alive,hero|neutral,loving|strong|hopeful,FALSE,0.10,supporting,LiveAction
1536,316,1,Thor,Chris Hemsworth,M,alive,hero,brave|arrogant|redeemed,TRUE,0.35,lead,LiveAction
1537,316,2,Loki,Tom Hiddleston,M,alive,villain,cunning|jealous|complex,FALSE,0.30,villain,LiveAction
1538,316,3,Jane Foster,Natalie Portman,F,alive,hero|neutral,intelligent|curious|kind,FALSE,0.20,supporting,LiveAction
1539,316,4,Odin,Anthony Hopkins,M,alive,hero|neutral,wise|strict|powerful,FALSE,0.15,supporting,LiveAction
1540,317,1,Rafe McCawley,Ben Affleck,M,alive,hero,brave|loyal|romantic,TRUE,0.35,lead,LiveAction
1541,317,2,Danny Walker,Josh Hartnett,M,dead,hero|neutral,loyal|brave|compassionate,FALSE,0.30,lead,LiveAction
1542,317,3,Evelyn Johnson,Kate Beckinsale,F,alive,hero|neutral,loving|strong|intelligent,FALSE,0.25,supporting,LiveAction
1543,317,4,President Roosevelt,Jon Voight,M,alive,hero|neutral,resolute|inspirational|leader,FALSE,0.10,supporting,LiveAction
1544,318,1,Tarzan,Tony Goldwyn,M,alive,hero,curious|brave|instinctive,TRUE,0.40,lead,Voice
1545,318,2,Jane Porter,Minnie Driver,F,alive,hero|neutral,intelligent|curious|kind,FALSE,0.25,lead,Voice
1546,318,3,Clayton,Brian Blessed,M,dead,villain,greedy|ruthless|manipulative,FALSE,0.20,villain,Voice
1547,318,4,Terk,Rosie O’Donnell,F,alive,hero|neutral,funny|loyal|playful,FALSE,0.15,supporting,Voice
1548,319,1,John Wick,Keanu Reeves,M,alive,hero,skilled|stoic|vengeful,TRUE,0.40,lead,LiveAction
1549,319,2,Caine,Donnie Yen,M,alive,hero|neutral,disciplined|loyal|lethal,FALSE,0.25,supporting,LiveAction
1550,319,3,Marquis de Gramont,Bill Skarsgård,M,dead,villain,arrogant|cruel|calculating,FALSE,0.25,villain,LiveAction
1551,319,4,Winston,Ian McShane,M,alive,hero|neutral,strategic|elegant|wise,FALSE,0.10,supporting,LiveAction
1552,320,1,Max,Patton Oswalt,M,alive,hero,anxious|loyal|protective,TRUE,0.35,lead,Voice
1553,320,2,Duke,Eric Stonestreet,M,alive,hero|neutral,funny|friendly|clumsy,FALSE,0.25,supporting,Voice
1554,320,3,Gidget,Jenny Slate,F,alive,hero|neutral,energetic|brave|devoted,FALSE,0.20,supporting,Voice
1555,320,4,Rooster,Harrison Ford,M,alive,hero|neutral,strong|wise|mentor,FALSE,0.20,supporting,Voice
1556,321,1,Zhang Beijing,Ge You,M,alive,hero,patriotic|humble|dedicated,TRUE,0.15,lead,LiveAction
1557,321,2,Gao Yuan,Huang Bo,M,alive,hero|neutral,brave|loyal|optimistic,FALSE,0.15,lead,LiveAction
1558,321,3,Zhou Dongyu,Zhou Dongyu,F,alive,hero|neutral,kind|emotional|inspired,FALSE,0.10,supporting,LiveAction
1559,321,4,Wu Jing,Wu Jing,M,alive,hero|neutral,brave|disciplined|selfless,FALSE,0.10,supporting,LiveAction
1560,321,5,Zhang Yi,Zhang Yi,M,alive,hero|neutral,thoughtful|responsible|emotional,FALSE,0.10,supporting,LiveAction
1561,322,1,He Fei,Zhu Yilong,M,alive,hero|neutral,deceptive|emotional|desperate,TRUE,0.35,lead,LiveAction
1562,322,2,Li Muzi,Ni Ni,F,alive,hero|neutral,intelligent|resilient|kind,FALSE,0.30,lead,LiveAction
1563,322,3,Chen Mai,Janice Man,F,alive,villain,cunning|jealous|cold,FALSE,0.25,villain,LiveAction
1564,322,4,Zheng Cheng,Yu Shi,M,alive,hero|neutral,curious|rational|calm,FALSE,0.10,supporting,LiveAction
1565,323,1,Jason Bourne,Matt Damon,M,alive,hero,skilled|cautious|determined,TRUE,0.40,lead,LiveAction
1566,323,2,Noah Vosen,David Strathairn,M,alive,villain,calculating|cold|ambitious,FALSE,0.25,villain,LiveAction
1567,323,3,Pamela Landy,Joan Allen,F,alive,hero|neutral,intelligent|ethical|strategic,FALSE,0.20,supporting,LiveAction
1568,323,4,Nicky Parsons,Julia Stiles,F,dead,hero|neutral,loyal|brave|resourceful,FALSE,0.15,supporting,LiveAction
1569,324,1,Alvin,Justin Long,M,alive,hero|neutral,confident|funny|mischievous,TRUE,0.25,lead,Voice
1570,324,2,Simon,Matthew Gray Gubler,M,alive,hero|neutral,intelligent|logical|caring,FALSE,0.20,supporting,Voice
1571,324,3,Theodore,Jesse McCartney,M,alive,hero|neutral,innocent|sweet|loyal,FALSE,0.20,supporting,Voice
1572,324,4,Brittany,Christina Applegate,F,alive,hero|neutral,confident|witty|independent,FALSE,0.20,supporting,Voice
1573,324,5,Ian Hawke,David Cross,M,alive,villain,greedy|manipulative|selfish,FALSE,0.15,villain,LiveAction
1574,325,1,Agent J,Will Smith,M,alive,hero,funny|confident|courageous,TRUE,0.35,lead,LiveAction
1575,325,2,Agent K,Tommy Lee Jones,M,alive,hero|neutral,calm|experienced|sarcastic,FALSE,0.30,lead,LiveAction
1576,325,3,Serleena,Lara Flynn Boyle,F,dead,villain,seductive|cruel|ruthless,FALSE,0.25,villain,LiveAction
1577,325,4,Frank the Pug,Tim Blaney,M,alive,hero|neutral,funny|loyal|talkative,FALSE,0.10,supporting,Voice
1578,326,1,Daniel Hillard / Mrs. Doubtfire,Robin Williams,M,alive,hero,funny|loving|creative,TRUE,0.40,lead,LiveAction
1579,326,2,Miranda Hillard,Sally Field,F,alive,hero|neutral,stressed|caring|firm,FALSE,0.25,supporting,LiveAction
1580,326,3,Lydia Hillard,Lisa Jakub,F,alive,hero|neutral,curious|loyal|sensitive,FALSE,0.15,supporting,LiveAction
1581,326,4,Stu Dunmeyer,Pierce Brosnan,M,alive,hero|neutral,charming|confident|kind,FALSE,0.15,supporting,LiveAction
1582,327,1,Arthur Curry / Aquaman,Jason Momoa,M,alive,hero,brave|strong|charismatic,TRUE,0.40,lead,LiveAction
1583,327,2,Orm,Patrick Wilson,M,alive,villain,jealous|prideful|ambitious,FALSE,0.25,villain,LiveAction
1584,327,3,Mera,Amber Heard,F,alive,hero|neutral,determined|loyal|intelligent,FALSE,0.20,supporting,LiveAction
1585,327,4,Black Manta,Yahya Abdul-Mateen II,M,alive,villain,vengeful|ruthless|focused,FALSE,0.15,villain,LiveAction
1586,328,1,Noah Diaz,Anthony Ramos,M,alive,hero,brave|loyal|resourceful,TRUE,0.35,lead,LiveAction
1587,328,2,Elena Wallace,Dominique Fishback,F,alive,hero|neutral,intelligent|curious|determined,FALSE,0.25,supporting,LiveAction
1588,328,3,Optimus Prime,Peter Cullen,M,alive,hero,brave|wise|honorable,FALSE,0.25,lead,Voice
1589,328,4,Scourge,Peter Dinklage,M,dead,villain,ruthless|cruel|domineering,FALSE,0.15,villain,Voice
1590,329,1,Anduin Lothar,Travis Fimmel,M,dead,hero,brave|honorable|loyal,TRUE,0.35,lead,LiveAction
1591,329,2,Garona Halforcen,Paula Patton,F,alive,hero|neutral,strong|conflicted|courageous,FALSE,0.25,lead,LiveAction
1592,329,3,Durotan,Toby Kebbell,M,dead,hero|neutral,noble|wise|family-oriented,FALSE,0.20,supporting,MotionCapture
1593,329,4,Gul’dan,Daniel Wu,M,dead,villain,corrupt|power-hungry|ruthless,FALSE,0.20,villain,MotionCapture
1594,330,1,Belle,Paige O’Hara,F,alive,hero,kind|brave|intelligent,TRUE,0.35,lead,Voice
1595,330,2,Beast / Prince Adam,Robbie Benson,M,alive,hero|neutral,angry|redeemed|lonely,FALSE,0.35,lead,Voice
1596,330,3,Gaston,Richard White,M,dead,villain,arrogant|vain|cruel,FALSE,0.20,villain,Voice
1597,330,4,Lumière,Jerry Orbach,M,alive,hero|neutral,charming|funny|loyal,FALSE,0.10,supporting,Voice
1598,331,1,Gu Yibing,Zhang Yi,M,dead,hero,brave|patriotic|loyal,TRUE,0.35,lead,LiveAction
1599,331,2,Yang Guai,Zhang Junyi,M,dead,hero|neutral,loyal|resilient|selfless,FALSE,0.25,supporting,LiveAction
1600,331,3,Xie Jinyuan,Du Chun,M,dead,hero,disciplined|fearless|strategic,FALSE,0.25,supporting,LiveAction
1601,331,4,Chen Shusheng,Jiang Wu,M,dead,hero|neutral,selfless|brave|patriotic,FALSE,0.15,supporting,LiveAction
1602,332,1,Ally, Lady Gaga,F,alive,hero,talented|humble|emotional,TRUE,0.40,lead,LiveAction
1603,332,2,Jackson Maine,Bradley Cooper,M,dead,hero|neutral,passionate|troubled|kind,FALSE,0.40,lead,LiveAction
1604,332,3,Lorenzo,Andrew Dice Clay,M,alive,hero|neutral,supportive|caring|humble,FALSE,0.10,supporting,LiveAction
1605,332,4,Rez Gavron,Rafi Gavron,M,alive,villain,manipulative|ambitious|selfish,FALSE,0.10,villain,LiveAction
1606,333,1,Jean Valjean,Hugh Jackman,M,dead,hero,brave|forgiving|selfless,TRUE,0.35,lead,LiveAction
1607,333,2,Javert,Russell Crowe,M,dead,villain,rigid|obsessive|principled,FALSE,0.25,villain,LiveAction
1608,333,3,Fantine,Anne Hathaway,F,dead,hero|neutral,sacrificial|loving|tragic,FALSE,0.15,supporting,LiveAction
1609,333,4,Cosette,Amanda Seyfried,F,alive,hero|neutral,innocent|kind|gentle,FALSE,0.15,supporting,LiveAction
1610,333,5,Marius,Eddie Redmayne,M,alive,hero|neutral,idealistic|romantic|brave,FALSE,0.10,supporting,LiveAction
1611,334,1,Rick O’Connell,Brendan Fraser,M,alive,hero,brave|sarcastic|loyal,TRUE,0.35,lead,LiveAction
1612,334,2,Evelyn O’Connell,Rachel Weisz,F,alive,hero|neutral,intelligent|curious|courageous,FALSE,0.30,lead,LiveAction
1613,334,3,Imhotep,Arnold Vosloo,M,dead,villain,vengeful|powerful|obsessive,FALSE,0.25,villain,LiveAction
1614,334,4,Ardeth Bay,Oded Fehr,M,alive,hero|neutral,brave|honorable|strategic,FALSE,0.10,supporting,LiveAction
1615,335,1,Tim Goodman,Justice Smith,M,alive,hero,inquisitive|caring|brave,TRUE,0.35,lead,LiveAction
1616,335,2,Pikachu,Ryan Reynolds,M,alive,hero|neutral,witty|loyal|brave,FALSE,0.35,lead,Voice
1617,335,3,Lucy Stevens,Kathryn Newton,F,alive,hero|neutral,curious|energetic|determined,FALSE,0.20,supporting,LiveAction
1618,335,4,Howard Clifford,Bill Nighy,M,alive,villain,intelligent|arrogant|deceptive,FALSE,0.10,villain,LiveAction
1619,336,1,John Connor,Nick Stahl,M,alive,hero,determined|brave|conflicted,TRUE,0.35,lead,LiveAction
1620,336,2,T-800,Arnold Schwarzenegger,M,dead,hero|neutral,protective|strong|stoic,FALSE,0.30,lead,LiveAction
1621,336,3,Terminator T-X,Kristanna Loken,F,dead,villain,relentless|cold|efficient,FALSE,0.25,villain,LiveAction
1622,336,4,Kate Brewster,Claire Danes,F,alive,hero|neutral,intelligent|resourceful|compassionate,FALSE,0.10,supporting,LiveAction
1623,337,1,Vivian Ward,Julia Roberts,F,alive,hero,charming|optimistic|kind,TRUE,0.40,lead,LiveAction
1624,337,2,Edward Lewis,Richard Gere,M,alive,hero|neutral,reserved|romantic|generous,FALSE,0.40,lead,LiveAction
1625,337,3,Kit De Luca,Laura San Giacomo,F,alive,hero|neutral,outspoken|loyal|funny,FALSE,0.15,supporting,LiveAction
1626,337,4,Philip Stuckey,Jason Alexander,M,alive,villain,greedy|arrogant|manipulative,FALSE,0.05,villain,LiveAction
1627,338,1,Shang-Chi,Simu Liu,M,alive,hero,brave|humble|strong,TRUE,0.40,lead,LiveAction
1628,338,2,Xu Wenwu,Tony Leung,M,dead,villain,conflicted|powerful|obsessive,FALSE,0.30,villain,LiveAction
1629,338,3,Katy,Akwafina,F,alive,hero|neutral,funny|loyal|supportive,FALSE,0.20,supporting,LiveAction
1630,338,4,Xialing,Meng’er Zhang,F,alive,hero|neutral,determined|independent|skilled,FALSE,0.10,supporting,LiveAction
1631,339,1,Sarah Connor,Emilia Clarke,F,alive,hero,brave|tough|strategic,TRUE,0.35,lead,LiveAction
1632,339,2,Kyle Reese,Jai Courtney,M,alive,hero|neutral,loyal|strong|protective,FALSE,0.30,supporting,LiveAction
1633,339,3,Guardian (T-800),Arnold Schwarzenegger,M,alive,hero|neutral,protective|wise|stoic,FALSE,0.25,supporting,LiveAction
1634,339,4,John Connor / T-3000,Jason Clarke,M,alive,villain,corrupted|intelligent|ruthless,FALSE,0.10,villain,LiveAction
1635,340,1,James Bond,Pierce Brosnan,M,alive,hero,charming|strategic|brave,TRUE,0.40,lead,LiveAction
1636,340,2,Jinx Johnson,Halle Berry,F,alive,hero|neutral,confident|skilled|independent,FALSE,0.25,supporting,LiveAction
1637,340,3,Gustav Graves,Toby Stephens,M,dead,villain,arrogant|calculating|ambitious,FALSE,0.25,villain,LiveAction
1638,340,4,Miranda Frost,Rosamund Pike,F,dead,villain,deceptive|cold|intelligent,FALSE,0.10,villain,LiveAction
1639,341,1,King George VI,Colin Firth,M,alive,hero,anxious|determined|humble,TRUE,0.40,lead,LiveAction
1640,341,2,Lionel Logue,Geoffrey Rush,M,alive,hero|neutral,patient|supportive|clever,FALSE,0.35,supporting,LiveAction
1641,341,3,Queen Elizabeth,Helena Bonham Carter,F,alive,hero|neutral,loyal|caring|strong,FALSE,0.15,supporting,LiveAction
1642,341,4,King Edward VIII,Guy Pearce,M,alive,neutral,charming|conflicted|rebellious,FALSE,0.10,supporting,LiveAction
1643,342,1,Le Ying,Jia Ling,F,alive,hero,resilient|determined|kind,TRUE,0.45,lead,LiveAction
1644,342,2,Hao Kun,Lei Jiayin,M,alive,hero|neutral,supportive|funny|realistic,FALSE,0.25,supporting,LiveAction
1645,342,3,Tang Ping,Zhang Xiaofei,F,alive,hero|neutral,optimistic|loyal|friendly,FALSE,0.20,supporting,LiveAction
1646,342,4,Coach Wang,Huang Bo,M,alive,neutral,strict|wise|encouraging,FALSE,0.10,supporting,LiveAction
1647,343,1,Paul Atreides,Timothée Chalamet,M,alive,hero,brave|introspective|strategic,TRUE,0.40,lead,LiveAction
1648,343,2,Lady Jessica,Rebecca Ferguson,F,alive,hero|neutral,protective|intelligent|disciplined,FALSE,0.25,supporting,LiveAction
1649,343,3,Duke Leto Atreides,Oscar Isaac,M,dead,hero|neutral,honorable|wise|selfless,FALSE,0.20,supporting,LiveAction
1650,343,4,Baron Vladimir Harkonnen,Stellan Skarsgård,M,alive,villain,cruel|manipulative|power-hungry,FALSE,0.15,villain,LiveAction
1651,344,1,Regan MacNeil,Linda Blair,F,alive,hero|neutral,innocent|possessed|vulnerable,TRUE,0.35,lead,LiveAction
1652,344,2,Father Merrin,Max von Sydow,M,dead,hero,faithful|brave|wise,FALSE,0.30,lead,LiveAction
1653,344,3,Father Karras,Jason Miller,M,dead,hero|neutral,conflicted|caring|self-sacrificing,FALSE,0.25,supporting,LiveAction
1654,344,4,Chris MacNeil,Ellen Burstyn,F,alive,hero|neutral,protective|determined|emotional,FALSE,0.10,supporting,LiveAction
1655,345,1,P.T. Barnum,Hugh Jackman,M,alive,hero,ambitious|creative|charismatic,TRUE,0.40,lead,LiveAction
1656,345,2,Charity Barnum,Michelle Williams,F,alive,hero|neutral,loving|loyal|patient,FALSE,0.25,supporting,LiveAction
1657,345,3,Phillip Carlyle,Zac Efron,M,alive,hero|neutral,charming|romantic|loyal,FALSE,0.20,supporting,LiveAction
1658,345,4,Anne Wheeler,Zendaya,F,alive,hero|neutral,graceful|brave|determined,FALSE,0.15,supporting,LiveAction
1659,346,1,Davis Okoye,Dwayne Johnson,M,alive,hero,brave|loyal|protective,TRUE,0.40,lead,LiveAction
1660,346,2,Kate Caldwell,Naomie Harris,F,alive,hero|neutral,intelligent|caring|resourceful,FALSE,0.30,supporting,LiveAction
