crew_id,film_id,person_name,job_title,department,award_won_for_film
2414,312,Hans Zimmer,Composer,Sound,TRUE
2415,312,John Mathieson,Cinematographer,Camera,TRUE
2416,312,Pietro Scalia,Editor,Editing,TRUE
2417,312,Arthur Max,Production Designer,Art,TRUE

2418,313,Wen Muye,Director,Directing,TRUE
2419,313,Han Jianü,Writer,Writing,FALSE
2420,313,Han Jianü,Producer,Production,FALSE
2421,313,Huang Chao,Composer,Sound,FALSE
2422,313,Chen Zhixu,Cinematographer,Camera,FALSE
2423,313,Wu Di,Editor,Editing,FALSE
2424,313,Han Zhong,Production Designer,Art,FALSE

2425,314,Steven Soderbergh,Director,Directing,FALSE
2426,314,Ted Griffin,Writer,Writing,FALSE
2427,314,Jerry Weintraub,Producer,Production,FALSE
2428,314,David Holmes,Composer,Sound,FALSE
2429,314,Steven Soderbergh,Cinematographer,Camera,FALSE
2430,314,Stephen Mirrione,Editor,Editing,TRUE
2431,314,Philip Messina,Production Designer,Art,FALSE

2432,315,Quentin Tarantino,Director,Directing,TRUE
2433,315,Quentin Tarantino,Writer,Writing,TRUE
2434,315,Reginald Hudlin,Producer,Production,TRUE
2435,315,Ennio Morricone,Composer,Sound,FALSE
2436,315,Robert Richardson,Cinematographer,Camera,TRUE
2437,315,Fred Raskin,Editor,Editing,FALSE
2438,315,J. Michael Riva,Production Designer,Art,FALSE

2439,316,Kenneth Branagh,Director,Directing,FALSE
2440,316,Ashley Edward Miller,Writer,Writing,FALSE
2441,316,Kevin Feige,Producer,Production,FALSE
2442,316,Patrick Doyle,Composer,Sound,FALSE
2443,316,Harri Karjalainen,Cinematographer,Camera,FALSE
2444,316,Paul Rubell,Editor,Editing,FALSE
2445,316,Bo Welch,Production Designer,Art,FALSE

2446,317,Michael Bay,Director,Directing,FALSE
2447,317,Randall Wallace,Writer,Writing,FALSE
2448,317,Jerry Bruckheimer,Producer,Production,FALSE
2449,317,Hans Zimmer,Composer,Sound,FALSE
2450,317,John Schwartzman,Cinematographer,Camera,FALSE
2451,317,Chris Lebenzon,Editor,Editing,FALSE
2452,317,Nigel Phelps,Production Designer,Art,FALSE

2453,318,Chris Buck,Director,Directing,TRUE
2454,318,Kevin Lima,Director,Directing,TRUE
2455,318,Tab Murphy,Writer,Writing,TRUE
2456,318,Bonnie Arnold,Producer,Production,TRUE
2457,318,Phil Collins,Composer,Sound,TRUE
2458,318,Eric Walls,Cinematographer,Camera,FALSE
2459,318,Greg Perler,Editor,Editing,FALSE
2460,318,Daniel St. Pierre,Production Designer,Art,TRUE

2461,319,Chad Stahelski,Director,Directing,FALSE
2462,319,Shay Hatten,Writer,Writing,FALSE
2463,319,Erica Lee,Producer,Production,FALSE
2464,319,Tyler Bates,Composer,Sound,FALSE
2465,319,Dan Laustsen,Cinematographer,Camera,FALSE
2466,319,Nathan Orloff,Editor,Editing,FALSE
2467,319,Kevin Kavanaugh,Production Designer,Art,FALSE

2468,320,Chris Renaud,Director,Directing,FALSE
2469,320,Brian Lynch,Writer,Writing,FALSE
2470,320,Chris Meledandri,Producer,Production,FALSE
2471,320,Alexandre Desplat,Composer,Sound,FALSE
2472,320,Charles Ellison,Cinematographer,Camera,FALSE
2473,320,Ken Schretzmann,Editor,Editing,FALSE
2474,320,Eric Guillon,Production Designer,Art,FALSE

2475,321,Chen Kaige,Director,Directing,TRUE
2476,321,Zhang Yimou,Director,Directing,TRUE
2477,321,Guan Hu,Director,Directing,TRUE
2478,321,Huang Jianxin,Producer,Production,TRUE
2479,321,Wang Zhi,Composer,Sound,FALSE
2480,321,Luo Pan,Cinematographer,Camera,FALSE
2481,321,Tu Yiran,Editor,Editing,FALSE
2482,321,Han Zhong,Production Designer,Art,FALSE

2483,322,Cui Rui,Director,Directing,FALSE
2484,322,Liu Xiang,Director,Directing,FALSE
2485,322,Yang Weiwei,Writer,Writing,FALSE
2486,322,Chen Sicheng,Producer,Production,FALSE
2487,322,Shen Xu,Composer,Sound,FALSE
2488,322,Liu Yin,Cinematographer,Camera,FALSE
2489,322,Wang Hongyu,Editor,Editing,FALSE
2490,322,Han Zhong,Production Designer,Art,FALSE

2491,323,Paul Greengrass,Director,Directing,TRUE
2492,323,Tony Gilroy,Writer,Writing,TRUE
2493,323,Frank Marshall,Producer,Production,TRUE
2494,323,John Powell,Composer,Sound,TRUE
2495,323,Oliver Wood,Cinematographer,Camera,TRUE
2496,323,Christopher Rouse,Editor,Editing,TRUE
2497,323,Peter Wenham,Production Designer,Art,FALSE

2498,324,Betty Thomas,Director,Directing,FALSE
2499,324,Jon Vitti,Writer,Writing,FALSE
2500,324,Janice Karman,Producer,Production,FALSE
2501,324,David Newman,Composer,Sound,FALSE
2502,324,Anthony B. Richmond,Cinematographer,Camera,FALSE
2503,324,Peter S. Elliot,Editor,Editing,FALSE
2504,324,Richard Holland,Production Designer,Art,FALSE

2505,325,Barry Sonnenfeld,Director,Directing,FALSE
2506,325,Robert Gordon,Writer,Writing,FALSE
2507,325,Walter F. Parkes,Producer,Production,FALSE
2508,325,Danny Elfman,Composer,Sound,FALSE
2509,325,Greg Gardiner,Cinematographer,Camera,FALSE
2510,325,Richard Pearson,Editor,Editing,FALSE
2511,325,Bo Welch,Production Designer,Art,FALSE

2512,326,Chris Columbus,Director,Directing,TRUE
2513,326,Randi Mayem Singer,Writer,Writing,FALSE
2514,326,Robin Williams,Producer,Production,FALSE
2515,326,Howard Shore,Composer,Sound,FALSE
2516,326,Donald McAlpine,Cinematographer,Camera,FALSE
2517,326,Raja Gosnell,Editor,Editing,FALSE
2518,326,Angelo P. Graham,Production Designer,Art,FALSE

2519,327,James Wan,Director,Directing,FALSE
2520,327,David Leslie Johnson-McGoldrick,Writer,Writing,FALSE
2521,327,Peter Safran,Producer,Production,FALSE
2522,327,Rupert Gregson-Williams,Composer,Sound,FALSE
2523,327,Don Burgess,Cinematographer,Camera,FALSE
2524,327,Kirk Morri,Editor,Editing,FALSE
2525,327,Bill Brzeski,Production Designer,Art,FALSE

2526,328,Steven Caple Jr.,Director,Directing,FALSE
2527,328,Joby Harold,Writer,Writing,FALSE
2528,328,Lorenzo di Bonaventura,Producer,Production,FALSE
2529,328,Jongnic Bontemps,Composer,Sound,FALSE
2530,328,Enrique Chediak,Cinematographer,Camera,FALSE
2531,328,William Goldenberg,Editor,Editing,FALSE
2532,328,Sean Haworth,Production Designer,Art,FALSE

2533,329,Duncan Jones,Director,Directing,FALSE
2534,329,Charles Leavitt,Writer,Writing,FALSE
2535,329,Thomas Tull,Producer,Production,FALSE
2536,329,Ramin Djawadi,Composer,Sound,FALSE
2537,329,Simon Duggan,Cinematographer,Camera,FALSE
2538,329,Paul Hirsch,Editor,Editing,FALSE
2539,329,Gavin Bocquet,Production Designer,Art,FALSE

2540,330,Gary Trousdale,Director,Directing,TRUE
2541,330,Kirk Wise,Director,Directing,TRUE
2542,330,Linda Woolverton,Writer,Writing,TRUE
2543,330,Don Hahn,Producer,Production,TRUE
2544,330,Alan Menken,Composer,Sound,TRUE
2545,330,Mattison Crowe,Cinematographer,Camera,FALSE
2546,330,John Carnochan,Editor,Editing,TRUE
2547,330,Brian McEntee,Production Designer,Art,TRUE
2548,331,Guan Hu,Director,Directing,TRUE
2549,331,Ge Rui,Writer,Writing,FALSE
2550,331,Li Jinwen,Producer,Production,FALSE
2551,331,Lao Zai,Composer,Sound,FALSE
2552,331,Cao Yu,Cinematographer,Camera,TRUE
2553,331,Tu Yiran,Editor,Editing,FALSE
2554,331,Han Zhong,Production Designer,Art,FALSE

2555,332,Bradley Cooper,Director,Directing,TRUE
2556,332,Eric Roth,Writer,Writing,TRUE
2557,332,Bradley Cooper,Writer,Writing,TRUE
2558,332,Bill Gerber,Producer,Production,TRUE
2559,332,Lady Gaga,Composer,Sound,TRUE
2560,332,Matthew Libatique,Cinematographer,Camera,TRUE
2561,332,Jay Cassidy,Editor,Editing,TRUE
2562,332,Karen Murphy,Production Designer,Art,TRUE

2563,333,Tom Hooper,Director,Directing,TRUE
2564,333,William Nicholson,Writer,Writing,TRUE
2565,333,Cameron Mackintosh,Producer,Production,TRUE
2566,333,Claude-Michel Schönberg,Composer,Sound,TRUE
2567,333,Danny Cohen,Cinematographer,Camera,TRUE
2568,333,Chris Dickens,Editor,Editing,TRUE
2569,333,Eve Stewart,Production Designer,Art,TRUE

2570,334,Stephen Sommers,Director,Directing,FALSE
2571,334,Stephen Sommers,Writer,Writing,FALSE
2572,334,Sean Daniel,Producer,Production,FALSE
2573,334,Alan Silvestri,Composer,Sound,FALSE
2574,334,Adrian Biddle,Cinematographer,Camera,FALSE
2575,334,Bob Ducsay,Editor,Editing,FALSE
2576,334,Allan Cameron,Production Designer,Art,FALSE

2577,335,Rob Letterman,Director,Directing,FALSE
2578,335,Dan Hernandez,Writer,Writing,FALSE
2579,335,Derek Connolly,Writer,Writing,FALSE
2580,335,Mary Parent,Producer,Production,FALSE
2581,335,Henry Jackman,Composer,Sound,FALSE
2582,335,John Mathieson,Cinematographer,Camera,FALSE
2583,335,Mark Sanger,Editor,Editing,FALSE
2584,335,Naomi Shohan,Production Designer,Art,FALSE

2585,336,Jonathan Mostow,Director,Directing,FALSE
2586,336,John Brancato,Writer,Writing,FALSE
2587,336,Hal Lieberman,Producer,Production,FALSE
2588,336,Marco Beltrami,Composer,Sound,FALSE
2589,336,Don Burgess,Cinematographer,Camera,FALSE
2590,336,Neil Travis,Editor,Editing,FALSE
2591,336,Jeff Mann,Production Designer,Art,FALSE

2592,337,Garry Marshall,Director,Directing,FALSE
2593,337,J.F. Lawton,Writer,Writing,FALSE
2594,337,Arnon Milchan,Producer,Production,FALSE
2595,337,James Newton Howard,Composer,Sound,FALSE
2596,337,Charles Minsky,Cinematographer,Camera,FALSE
2597,337,Priscilla Nedd-Friendly,Editor,Editing,FALSE
2598,337,Albert Brenner,Production Designer,Art,FALSE

2599,338,Destin Daniel Cretton,Director,Directing,FALSE
2600,338,David Callaham,Writer,Writing,FALSE
2601,338,Kevin Feige,Producer,Production,FALSE
2602,338,Joel P. West,Composer,Sound,FALSE
2603,338,Bill Pope,Cinematographer,Camera,FALSE
2604,338,Elísabet Ronaldsdóttir,Editor,Editing,FALSE
2605,338,Sue Chan,Production Designer,Art,FALSE

2606,339,Alan Taylor,Director,Directing,FALSE
2607,339,Laeta Kalogridis,Writer,Writing,FALSE
2608,339,David Ellison,Producer,Production,FALSE
2609,339,Lorne Balfe,Composer,Sound,FALSE
2610,339,Kramer Morgenthau,Cinematographer,Camera,FALSE
2611,339,Roger Barton,Editor,Editing,FALSE
2612,339,Neil Spisak,Production Designer,Art,FALSE

2613,340,Lee Tamahori,Director,Directing,FALSE
2614,340,Neal Purvis,Writer,Writing,FALSE
2615,340,Barbara Broccoli,Producer,Production,FALSE
2616,340,David Arnold,Composer,Sound,FALSE
2617,340,David Tattersall,Cinematographer,Camera,FALSE
2618,340,Christian Wagner,Editor,Editing,FALSE
2619,340,Peter Lamont,Production Designer,Art,FALSE

2620,341,Tom Hooper,Director,Directing,TRUE
2621,341,David Seidler,Writer,Writing,TRUE
2622,341,Iain Canning,Producer,Production,TRUE
2623,341,Alexandre Desplat,Composer,Sound,TRUE
2624,341,Danny Cohen,Cinematographer,Camera,TRUE
2625,341,Tariq Anwar,Editor,Editing,TRUE
2626,341,Eve Stewart,Production Designer,Art,TRUE

2627,342,Jia Ling,Director,Directing,TRUE
2628,342,Jia Ling,Writer,Writing,TRUE
2629,342,Zhang Xiaohai,Producer,Production,FALSE
2630,342,Chen Zhiyi,Composer,Sound,FALSE
2631,342,Zhao Fei,Cinematographer,Camera,FALSE
2632,342,Zhang Yifan,Editor,Editing,FALSE
2633,342,Han Zhong,Production Designer,Art,FALSE

2634,343,Denis Villeneuve,Director,Directing,TRUE
2635,343,Jon Spaihts,Writer,Writing,TRUE
2636,343,Greig Fraser,Cinematographer,Camera,TRUE
2637,343,Hans Zimmer,Composer,Sound,TRUE
2638,343,Joe Walker,Editor,Editing,TRUE
2639,343,Patrice Vermette,Production Designer,Art,TRUE
2640,343,Mary Parent,Producer,Production,TRUE
2641,343,Paul Lambert,Visual Effects Supervisor,VisualEffects,TRUE

2642,344,William Friedkin,Director,Directing,TRUE
2643,344,William Peter Blatty,Writer,Writing,TRUE
2644,344,Noel Marshall,Producer,Production,TRUE
2645,344,Jack Nitzsche,Composer,Sound,FALSE
2646,344,Owen Roizman,Cinematographer,Camera,TRUE
2647,344,Norman Gay,Editor,Editing,FALSE
2648,344,Bill Malley,Production Designer,Art,TRUE

2649,345,Michael Gracey,Director,Directing,FALSE
2650,345,Jenny Bicks,Writer,Writing,FALSE
2651,345,Peter Chernin,Producer,Production,FALSE
2652,345,John Debney,Composer,Sound,FALSE
2653,345,Seamus McGarvey,Cinematographer,Camera,FALSE
2654,345,Tom Cross,Editor,Editing,FALSE
2655,345,Nesta Cooper,Production Designer,Art,FALSE

2656,346,Brad Peyton,Director,Directing,FALSE
2657,346,Ryan Engle,Writer,Writing,FALSE
2658,346,Beau Flynn,Producer,Production,FALSE
2659,346,Andrew Lockington,Composer,Sound,FALSE
2660,346,Jaron Presant,Cinematographer,Camera,FALSE
2661,346,Bob Ducsay,Editor,Editing,FALSE
2662,346,Barry Chusid,Production Designer,Art,FALSE

2663,347,Lana Wachowski,Director,Directing,FALSE
2664,347,Lilly Wachowski,Director,Directing,FALSE
2665,347,Lilly Wachowski,Writer,Writing,FALSE
2666,347,Joel Silver,Producer,Production,FALSE
2667,347,Don Davis,Composer,Sound,FALSE
2668,347,Bill Pope,Cinematographer,Camera,FALSE
2669,347,Zach Staenberg,Editor,Editing,FALSE
2670,347,Owen Paterson,Production Designer,Art,FALSE

2671,348,Robert Zemeckis,Director,Directing,TRUE
2672,348,William Broyles Jr.,Writer,Writing,TRUE
2673,348,Jack Rapke,Producer,Production,TRUE
2674,348,Alan Silvestri,Composer,Sound,TRUE
2675,348,Don Burgess,Cinematographer,Camera,TRUE
2676,348,Arthur Schmidt,Editor,Editing,TRUE
2677,348,Rick Carter,Production Designer,Art,TRUE

2678,349,Zhang Disha,Director,Directing,FALSE
2679,349,Zhang Disha,Writer,Writing,FALSE
2680,349,Chen Sicheng,Producer,Production,FALSE
2681,349,Wu He,Composer,Sound,FALSE
2682,349,Shi Yongxiang,Cinematographer,Camera,FALSE
2683,349,He Rongguang,Editor,Editing,FALSE
2684,349,Han Zhong,Production Designer,Art,FALSE

2685,350,Adil El Arbi,Director,Directing,FALSE
2686,350,Bilall Fallah,Director,Directing,FALSE
2687,350,Chris Bremner,Writer,Writing,FALSE
2688,350,Will Smith,Producer,Production,FALSE
2689,350,Lorne Balfe,Composer,Sound,FALSE
2690,350,Roberto De Angelis,Cinematographer,Camera,FALSE
2691,350,Dan Lebental,Editor,Editing,FALSE
2692,350,Jon Billington,Production Designer,Art,FALSE
2693,351,Kevin Costner,Director,Directing,TRUE
2694,351,Michael Blake,Writer,Writing,TRUE
2695,351,Jim Wilson,Producer,Production,TRUE
2696,351,John Barry,Composer,Sound,TRUE
2697,351,Dean Semler,Cinematographer,Camera,TRUE
2698,351,Neil Travis,Editor,Editing,TRUE
2699,351,Jeffrey Beecroft,Production Designer,Art,TRUE

2700,352,Han Han,Director,Directing,FALSE
2701,352,Han Han,Writer,Writing,FALSE
2702,352,Chen Sicheng,Producer,Production,FALSE
2703,352,Wang Ziyi,Composer,Sound,FALSE
2704,352,Huang Bo,Cinematographer,Camera,FALSE
2705,352,He Rongguang,Editor,Editing,FALSE
2706,352,Han Zhong,Production Designer,Art,FALSE

2707,353,Stephen Sommers,Director,Directing,FALSE
2708,353,Stephen Sommers,Writer,Writing,FALSE
2709,353,Sean Daniel,Producer,Production,FALSE
2710,353,Jerry Goldsmith,Composer,Sound,FALSE
2711,353,Adrian Biddle,Cinematographer,Camera,FALSE
2712,353,Bob Ducsay,Editor,Editing,FALSE
2713,353,Allan Cameron,Production Designer,Art,FALSE

2714,354,Michael Apted,Director,Directing,FALSE
2715,354,Christopher Markus,Writer,Writing,FALSE
2716,354,Stephen McFeely,Writer,Writing,FALSE
2717,354,Andrew Adamson,Producer,Production,FALSE
2718,354,David Arnold,Composer,Sound,FALSE
2719,354,Dante Spinotti,Cinematographer,Camera,FALSE
2720,354,Rick Shaine,Editor,Editing,FALSE
2721,354,Barry Robison,Production Designer,Art,FALSE

2722,355,Andrew Adamson,Director,Directing,FALSE
2723,355,Christopher Markus,Writer,Writing,FALSE
2724,355,Stephen McFeely,Writer,Writing,FALSE
2725,355,Mark Johnson,Producer,Production,FALSE
2726,355,Harry Gregson-Williams,Composer,Sound,FALSE
2727,355,Karl Walter Lindenlaub,Cinematographer,Camera,FALSE
2728,355,Sim Evan-Jones,Editor,Editing,FALSE
2729,355,Roger Ford,Production Designer,Art,FALSE

2730,356,James Mangold,Director,Directing,FALSE
2731,356,Mark Bomback,Writer,Writing,FALSE
2732,356,Lauren Shuler Donner,Producer,Production,FALSE
2733,356,Marco Beltrami,Composer,Sound,FALSE
2734,356,Ross Emery,Cinematographer,Camera,FALSE
2735,356,Michael McCusker,Editor,Editing,FALSE
2736,356,François Audouy,Production Designer,Art,FALSE

2737,357,Paul Greengrass,Director,Directing,FALSE
2738,357,Christopher Rouse,Writer,Writing,FALSE
2739,357,Frank Marshall,Producer,Production,FALSE
2740,357,John Powell,Composer,Sound,FALSE
2741,357,Barry Ackroyd,Cinematographer,Camera,FALSE
2742,357,Christopher Rouse,Editor,Editing,FALSE
2743,357,Paul Kirby,Production Designer,Art,FALSE

2744,358,Michael Patrick King,Director,Directing,FALSE
2745,358,Michael Patrick King,Writer,Writing,FALSE
2746,358,Darren Star,Producer,Production,FALSE
2747,358,Aaron Zigman,Composer,Sound,FALSE
2748,358,John Thomas,Cinematographer,Camera,FALSE
2749,358,Michael Berenbaum,Editor,Editing,FALSE
2750,358,Jeremy Conway,Production Designer,Art,FALSE

2751,359,Julius Onah,Director,Directing,FALSE
2752,359,Malcolm Spellman,Writer,Writing,FALSE
2753,359,Kevin Feige,Producer,Production,FALSE
2754,359,Henry Jackman,Composer,Sound,FALSE
2755,359,Kramer Morgenthau,Cinematographer,Camera,FALSE
2756,359,Jeffrey Ford,Editor,Editing,FALSE
2757,359,Olivier Scholl,Production Designer,Art,FALSE

2758,360,Tim Burton,Director,Directing,TRUE
2759,360,Sam Hamm,Writer,Writing,TRUE
2760,360,Jon Peters,Producer,Production,TRUE
2761,360,Danny Elfman,Composer,Sound,TRUE
2762,360,Roger Pratt,Cinematographer,Camera,FALSE
2763,360,Ray Lovejoy,Editor,Editing,FALSE
2764,360,Anton Furst,Production Designer,Art,TRUE

2765,361,Barry Levinson,Director,Directing,TRUE
2766,361,Ronald Bass,Writer,Writing,TRUE
2767,361,Mark Johnson,Producer,Production,TRUE
2768,361,Hans Zimmer,Composer,Sound,TRUE
2769,361,John Seale,Cinematographer,Camera,TRUE
2770,361,Stu Linder,Editor,Editing,TRUE
2771,361,Ida Random,Production Designer,Art,FALSE

2772,362,Guillermo del Toro,Director,Directing,FALSE
2773,362,Travis Beacham,Writer,Writing,FALSE
2774,362,Thomas Tull,Producer,Production,FALSE
2775,362,Ramin Djawadi,Composer,Sound,FALSE
2776,362,Guillermo Navarro,Cinematographer,Camera,FALSE
2777,362,Peter Amundson,Editor,Editing,FALSE
2778,362,Andrew Neskoromny,Production Designer,Art,FALSE

2779,363,Mick Jackson,Director,Directing,FALSE
2780,363,Lawrence Kasdan,Writer,Writing,FALSE
2781,363,Lawrence Kasdan,Producer,Production,FALSE
2782,363,Alan Silvestri,Composer,Sound,FALSE
2783,363,Andrew Dunn,Cinematographer,Camera,FALSE
2784,363,Don Brochu,Editor,Editing,FALSE
2785,363,Jeffrey Beecroft,Production Designer,Art,FALSE

2786,364,Alex Kurtzman,Director,Directing,FALSE
2787,364,David Koepp,Writer,Writing,FALSE
2788,364,Chris Morgan,Writer,Writing,FALSE
2789,364,Sean Daniel,Producer,Production,FALSE
2790,364,Brian Tyler,Composer,Sound,FALSE
2791,364,Ben Seresin,Cinematographer,Camera,FALSE
2792,364,Paul Hirsch,Editor,Editing,FALSE
2793,364,Jon Billington,Production Designer,Art,FALSE

2794,365,Matthew Vaughn,Director,Directing,FALSE
2795,365,Jane Goldman,Writer,Writing,FALSE
2796,365,Matthew Vaughn,Producer,Production,FALSE
2797,365,Henry Jackman,Composer,Sound,FALSE
2798,365,George Richmond,Cinematographer,Camera,FALSE
2799,365,Eddie Hamilton,Editor,Editing,FALSE
2800,365,Darren Gilford,Production Designer,Art,FALSE

2801,366,M. Night Shyamalan,Director,Directing,FALSE
2802,366,M. Night Shyamalan,Writer,Writing,FALSE
2803,366,Frank Marshall,Producer,Production,FALSE
2804,366,James Newton Howard,Composer,Sound,FALSE
2805,366,Tak Fujimoto,Cinematographer,Camera,FALSE
2806,366,Barbara Tulliver,Editor,Editing,FALSE
2807,366,Larry Fulton,Production Designer,Art,FALSE

2808,367,David Yates,Director,Directing,FALSE
2809,367,J.K. Rowling,Writer,Writing,FALSE
2810,367,David Heyman,Producer,Production,FALSE
2811,367,James Newton Howard,Composer,Sound,FALSE
2812,367,George Richmond,Cinematographer,Camera,FALSE
2813,367,Mark Day,Editor,Editing,FALSE
2814,367,Stuart Craig,Production Designer,Art,FALSE

2815,368,Ruben Fleischer,Director,Directing,FALSE
2816,368,Rafe Judkins,Writer,Writing,FALSE
2817,368,Avi Arad,Producer,Production,FALSE
2818,368,Ramin Djawadi,Composer,Sound,FALSE
2819,368,Chung Chung-hoon,Cinematographer,Camera,FALSE
2820,368,Chris Lebenzon,Editor,Editing,FALSE
2821,368,Shepherd Frankel,Production Designer,Art,FALSE

2822,369,Bryan Singer,Director,Directing,FALSE
